loan_id,amount,interest_rate,term_months,zone,origination_date,price_appreciation_rate,formalization_status,rbi_rate_at_origination
LN102034,4437172,6.77,180,Navi Mumbai,2015-02-19,0.0573,Formal,7.25
LN102035,17604953,6.87,180,Mumbai Suburbs,2017-07-17,0.1173,Informal,4.34
LN102036,10447933,8.23,360,Mumbai Suburbs,2018-02-05,0.062,Informal,4.78
LN102037,7919875,8.63,300,Navi Mumbai,2019-11-08,0.0117,Informal,6.5
LN102038,19740787,7.46,240,Mumbai Suburbs,2022-10-12,0.0471,Informal,5.03
LN102039,6542511,9.01,180,Mumbai Suburbs,2019-07-15,0.1184,Formal,6.68
LN102040,13807931,8.58,300,Navi Mumbai,2016-09-15,0.0331,Formal,5.47
LN102041,15058065,7.64,300,South Mumbai,2021-07-22,0.0468,Informal,6.79
LN102042,4815144,6.59,240,South Mumbai,2022-05-11,0.1064,Formal,5.93
LN102043,17541107,9.13,300,Mumbai Suburbs,2018-11-01,0.0369,Formal,4.29
LN102044,1817052,7.25,180,South Mumbai,2022-07-16,0.0571,Formal,5.35
LN102045,8596585,9.42,360,Mumbai Suburbs,2019-01-30,0.1005,Formal,5.17
LN102046,17177172,7.97,300,Mumbai Suburbs,2022-08-31,0.0428,Formal,6.84
LN102047,14302313,8.52,360,Mumbai Suburbs,2017-06-03,0.036,Informal,6.19
LN102048,7269324,9.56,240,Navi Mumbai,2015-03-21,0.0047,Formal,6.72
LN102049,2428080,9.52,240,South Mumbai,2015-11-03,0.0269,Formal,5.3
LN102050,10490536,7.8,300,Mumbai Suburbs,2017-07-07,0.0335,Formal,6.42
LN102051,3521279,7.23,360,South Mumbai,2020-03-31,0.0491,Informal,4.23
LN102052,11488951,9.21,180,Mumbai Suburbs,2019-10-18,0.0707,Formal,4.13
LN102053,13485000,8.02,360,Mumbai Suburbs,2018-08-04,0.0587,Informal,5.01
LN102054,3726016,7.17,300,Mumbai Suburbs,2016-11-12,0.0231,Formal,6.71
LN102055,19021505,9.67,360,South Mumbai,2017-05-02,0.1008,Informal,5.87
LN102056,1442939,7.19,360,Mumbai Suburbs,2019-07-07,0.0269,Informal,5.43
LN102057,3711793,6.59,240,Mumbai Suburbs,2022-06-29,0.1141,Informal,7.14
LN102058,14135871,6.57,300,South Mumbai,2020-04-17,0.0645,Informal,5.74
LN102059,15278587,8.68,360,Mumbai Suburbs,2022-11-15,0.0914,Formal,6.15
LN102060,3319124,8.82,300,Mumbai Suburbs,2021-05-28,0.0759,Informal,7.45
LN102061,19850506,7.59,180,Navi Mumbai,2020-05-25,0.1052,Formal,5.83
LN102062,15021366,7.62,300,Navi Mumbai,2018-10-09,0.0587,Formal,6.74
LN102063,14331233,7.69,180,Mumbai Suburbs,2022-02-25,0.052,Formal,5.45
LN102064,16188743,8.88,300,Navi Mumbai,2015-02-13,0.0691,Formal,4.13
LN102065,17566471,6.7,300,Mumbai Suburbs,2016-02-28,0.0517,Informal,6.92
LN102066,2727408,9.75,360,Navi Mumbai,2021-02-01,0.0736,Formal,7.31
LN102067,18832891,7.28,360,South Mumbai,2016-12-09,0.1065,Formal,5.52
LN102068,12952983,10,180,Mumbai Suburbs,2022-05-05,0.0093,Formal,5.76
LN102069,8436754,7.1,180,Mumbai Suburbs,2022-03-11,0.0577,Formal,5.48
LN102070,18742404,9.2,240,Mumbai Suburbs,2015-03-18,0.126,Formal,7.49
LN102071,14137311,7.28,360,South Mumbai,2018-06-16,0.0483,Formal,7.16
LN102072,17751531,6.78,180,Mumbai Suburbs,2020-06-09,0.0904,Informal,4.14
LN102073,19938304,9.56,360,Mumbai Suburbs,2017-03-07,0.0861,Informal,6.73
LN102074,3320484,9.51,300,South Mumbai,2021-05-18,0.0169,Formal,6.1
LN102075,5105223,7.91,240,Mumbai Suburbs,2017-01-20,0.0689,Formal,4.09
LN102076,12211596,8.96,360,Mumbai Suburbs,2020-09-08,0.0666,Formal,5.56
LN102077,18264726,8.45,360,Navi Mumbai,2017-12-04,0.15,Formal,4.52
LN102078,12963776,9.49,360,Mumbai Suburbs,2015-09-17,0,Informal,7.06
LN102079,8609964,7.6,360,Navi Mumbai,2017-04-30,0.0114,Formal,4.04
LN102080,5055447,8.33,180,Navi Mumbai,2021-04-22,0.0531,Formal,7.06
LN102081,17342498,8.2,180,Mumbai Suburbs,2018-09-14,0.0493,Formal,7.29
LN102082,19451095,7.74,240,Mumbai Suburbs,2017-07-20,0.0335,Formal,4.26
LN102083,19557968,9.62,300,South Mumbai,2020-04-14,0.0354,Formal,6.52
LN102084,15501508,7.08,300,Navi Mumbai,2016-02-14,0.0805,Formal,5.92
LN102085,4293331,7.02,240,South Mumbai,2016-10-25,0.0348,Formal,7.34
LN102086,14457684,8.52,300,Mumbai Suburbs,2022-09-21,0.0438,Formal,6.79
LN102087,8253817,8.8,180,Mumbai Suburbs,2020-12-07,0.0899,Informal,6.43
LN102088,5335518,7.18,360,Navi Mumbai,2015-11-09,0.0853,Informal,7.24
LN102089,9589747,7.87,300,Mumbai Suburbs,2020-07-06,0.0457,Informal,4.56
LN102090,6222798,9.81,360,Navi Mumbai,2017-04-26,0.016,Informal,5.32
LN102091,12135474,7.36,360,South Mumbai,2019-05-03,0.0864,Informal,6.95
LN102092,15082610,8.84,180,South Mumbai,2016-01-02,0.0318,Formal,4.36
LN102093,10596394,9.09,360,Mumbai Suburbs,2022-02-19,0.0988,Formal,7.27
LN102094,12772676,8.07,300,Navi Mumbai,2019-10-25,0.0726,Formal,6.61
LN102095,18406301,9.78,180,Mumbai Suburbs,2018-04-22,0.0542,Formal,5.54
LN102096,11348533,9.08,240,Navi Mumbai,2018-03-31,0.0732,Formal,5.19
LN102097,11401929,8.1,180,Mumbai Suburbs,2022-04-05,0.0014,Formal,4.52
LN102098,18380319,8.49,300,Mumbai Suburbs,2022-01-23,0.1044,Formal,4.33
LN102099,2989968,8.92,180,Mumbai Suburbs,2019-07-04,0.0537,Formal,5.48
LN102100,6303943,8.57,300,Mumbai Suburbs,2018-11-12,0.065,Formal,6.95
LN102101,16453951,9.58,300,South Mumbai,2017-10-27,0.0427,Informal,5.86
LN102102,6497191,7.75,180,Navi Mumbai,2022-11-21,0.0549,Informal,5.58
LN102103,15121422,7.55,300,Navi Mumbai,2015-02-18,0.1079,Informal,5.12
LN102104,12004849,7.25,240,Mumbai Suburbs,2015-12-18,0.0519,Informal,4.55
LN102105,12232194,6.63,300,South Mumbai,2018-06-01,0.0475,Formal,7.47
LN102106,19034224,6.65,240,South Mumbai,2018-06-26,0.0805,Formal,4.09
LN102107,13458819,9.55,240,Navi Mumbai,2021-02-09,0.0693,Informal,5.09
LN102108,6137997,8.87,300,South Mumbai,2016-02-13,0.1066,Formal,6.69
LN102109,15084264,8.81,360,Navi Mumbai,2019-04-17,0,Formal,5.82
LN102110,8270518,8.65,240,Mumbai Suburbs,2020-05-13,0.0462,Informal,5.1
LN102111,13406973,9.47,240,Mumbai Suburbs,2016-02-13,0.0173,Informal,7.47
LN102112,9173321,8.18,180,Navi Mumbai,2016-09-22,0.0969,Formal,6.17
LN102113,8899284,9.55,240,South Mumbai,2019-11-05,0.0212,Informal,5.03
LN102114,2003171,7.76,240,Mumbai Suburbs,2017-08-03,0.0699,Formal,6.97
LN102115,17147083,9.74,240,Navi Mumbai,2019-02-26,0.0208,Formal,4.53
LN102116,15636519,8.95,240,Mumbai Suburbs,2017-12-02,0.045,Formal,5.62
LN102117,2370485,7.4,360,Mumbai Suburbs,2022-01-18,0.0301,Informal,6.94
LN102118,8045900,8.47,240,Mumbai Suburbs,2015-03-13,0.0598,Formal,7.44
LN102119,19458292,8.37,300,South Mumbai,2015-12-27,0.1208,Informal,5.34
LN102120,1981883,6.98,360,South Mumbai,2021-01-26,0.0172,Formal,4.48
LN102121,2668321,8.57,240,Mumbai Suburbs,2015-05-12,0.0259,Formal,5.98
LN102122,14296138,7.6,300,Mumbai Suburbs,2020-06-23,0.0779,Formal,7.3
LN102123,11007310,6.68,300,Mumbai Suburbs,2015-03-06,0.0554,Formal,6.33
LN102124,7154512,9.82,360,Mumbai Suburbs,2017-05-10,0.0218,Formal,6.11
LN102125,6418952,8.75,360,South Mumbai,2015-08-01,0.0459,Formal,5.08
LN102126,5264423,9.57,300,Mumbai Suburbs,2019-12-24,0.0146,Informal,6.12
LN102127,11262330,8.87,360,South Mumbai,2017-12-19,0.0453,Informal,7.1
LN102128,14816653,7.75,360,South Mumbai,2018-02-17,0.0308,Formal,5.31
LN102129,9181883,8.29,180,Mumbai Suburbs,2018-05-10,0.0693,Formal,4.85
LN102130,16309784,8.87,360,Navi Mumbai,2020-10-16,0.0793,Formal,5.68
LN102131,2519603,9.86,180,South Mumbai,2017-01-19,0,Formal,5.32
LN102132,19527956,7.39,360,Mumbai Suburbs,2022-04-05,0.0632,Formal,5.64
LN102133,18640619,9.56,360,Mumbai Suburbs,2021-03-15,0,Formal,4.34
LN102134,10268511,9.73,300,South Mumbai,2016-04-05,0.0602,Informal,5.18
LN102135,17580018,8.85,180,Mumbai Suburbs,2018-08-24,0.1077,Informal,6.89
LN102136,18662637,9.76,360,Navi Mumbai,2016-04-23,0.0495,Formal,5.4
LN102137,1978836,7.89,240,Mumbai Suburbs,2020-06-26,0.0677,Informal,7.39
LN102138,15804511,9.84,360,South Mumbai,2016-04-10,0.0821,Formal,6.48
LN102139,19994397,8.96,300,Mumbai Suburbs,2019-08-24,0.0832,Formal,5.28
LN102140,9568438,6.65,300,Mumbai Suburbs,2018-07-06,0.085,Informal,4.88
LN102141,19333734,9.67,300,South Mumbai,2019-12-09,0.0731,Formal,6.4
LN102142,12872752,8.2,180,South Mumbai,2015-07-11,0.0374,Formal,5.06
LN102143,3659083,8.11,180,South Mumbai,2015-01-09,0.0793,Formal,7.24
LN102144,10625105,8.48,180,South Mumbai,2018-08-31,0.1047,Informal,4.41
LN102145,14994132,7.02,240,South Mumbai,2017-02-11,0.0745,Informal,4.1
LN102146,10935869,8.14,180,Mumbai Suburbs,2019-08-20,0.0657,Formal,4.77
LN102147,8880317,9.41,300,Mumbai Suburbs,2015-09-14,0.0098,Informal,6.12
LN102148,9281447,6.55,180,Navi Mumbai,2016-01-13,0.0281,Informal,6.92
LN102149,14424877,7.46,180,Mumbai Suburbs,2017-06-29,0.0384,Formal,4.6
LN102150,13927622,6.51,360,Navi Mumbai,2020-10-30,0.027,Formal,6.05
LN102151,4895958,7.95,180,Mumbai Suburbs,2020-02-13,0.0551,Formal,4.5
LN102152,14689493,9.05,360,South Mumbai,2020-12-15,0.0321,Formal,5.97
LN102153,2265898,9.3,180,Mumbai Suburbs,2022-06-30,0.086,Formal,4.06
LN102154,16918424,9.81,360,Navi Mumbai,2019-09-13,0.048,Informal,5.95
LN102155,3120539,8.63,300,South Mumbai,2016-01-10,0.0265,Informal,5.83
LN102156,18657628,7.39,180,South Mumbai,2021-11-24,0.0323,Formal,4.15
LN102157,6947148,9.73,300,Mumbai Suburbs,2015-12-04,0.0621,Informal,6.41
LN102158,4231185,9.21,180,Mumbai Suburbs,2015-10-09,0.0515,Informal,6
LN102159,19005553,8.51,240,Mumbai Suburbs,2017-04-19,0.0613,Formal,6.18
LN102160,12054686,8.93,240,South Mumbai,2015-11-27,0.0526,Formal,5.85
LN102161,18262030,9.74,300,South Mumbai,2021-11-02,0.1115,Formal,6.53
LN102162,10614742,8.99,300,Mumbai Suburbs,2018-11-08,0.0857,Formal,5.84
LN102163,14635242,7.79,240,Mumbai Suburbs,2021-03-25,0.0342,Formal,7.23
LN102164,2599908,9,240,Mumbai Suburbs,2016-05-18,0.0016,Formal,7.3
LN102165,19941628,6.64,360,Mumbai Suburbs,2017-07-31,0.0492,Informal,6.54
LN102166,6309792,7.85,180,Mumbai Suburbs,2015-11-01,0.0259,Formal,7.19
LN102167,3353847,7.92,240,South Mumbai,2018-07-20,0.0081,Formal,7.23
LN102168,12018754,7.08,300,Mumbai Suburbs,2022-10-17,0.0792,Informal,4.92
LN102169,3892478,6.58,300,South Mumbai,2018-09-22,0.0597,Informal,7.48
LN102170,19761333,6.97,240,Mumbai Suburbs,2022-11-13,0.0937,Informal,4.94
LN102171,11831890,8.79,300,Mumbai Suburbs,2020-07-01,0.0578,Formal,4.06
LN102172,14451286,9.31,180,South Mumbai,2021-03-23,0.0534,Formal,7.37
LN102173,6949852,9.96,360,South Mumbai,2021-05-10,0.0218,Formal,4.78
LN102174,1029725,7.71,180,South Mumbai,2020-06-05,0.0412,Formal,6.04
LN102175,15941550,8.6,360,South Mumbai,2019-08-16,0.0062,Formal,7.4
LN102176,10184536,9.78,360,Mumbai Suburbs,2020-10-16,0.0912,Formal,4.17
LN102177,15212223,7.08,240,Navi Mumbai,2020-02-14,0.0205,Informal,4.94
LN102178,18665252,9.01,300,Mumbai Suburbs,2016-08-20,0.0666,Formal,6.13
LN102179,17413806,9.14,360,Mumbai Suburbs,2019-02-09,0.0526,Formal,6.67
LN102180,3662761,6.81,240,Mumbai Suburbs,2018-10-26,0.0717,Formal,6.83
LN102181,15408889,9.51,300,Mumbai Suburbs,2020-06-03,0.061,Formal,7.09
LN102182,7524559,9.35,300,Navi Mumbai,2017-11-27,0.0203,Formal,4.59
LN102183,14128927,6.62,360,Navi Mumbai,2018-03-17,0.05,Informal,5.3
LN102184,14726569,6.82,300,Mumbai Suburbs,2022-10-23,0.098,Formal,6.5
LN102185,6627745,6.67,180,Navi Mumbai,2018-07-05,0.0353,Formal,6.5
LN102186,4911146,7.67,300,South Mumbai,2021-11-02,0.0947,Formal,5.08
LN102187,2707017,8.28,180,Mumbai Suburbs,2019-07-27,0.0798,Informal,5.06
LN102188,1689556,8.36,300,Navi Mumbai,2017-07-29,0.0642,Informal,5.12
LN102189,12245869,7.44,360,Mumbai Suburbs,2017-08-20,0.0378,Formal,7.12
LN102190,3253722,9.69,360,Navi Mumbai,2017-05-03,0.0682,Formal,7.18
LN102191,2649729,7.79,240,South Mumbai,2019-09-27,0.0447,Formal,4.05
LN102192,17415656,6.66,180,Mumbai Suburbs,2019-07-11,0.0931,Informal,5.14
LN102193,2116271,7.55,180,Navi Mumbai,2021-03-14,0.0214,Formal,5.37
LN102194,11916876,8.36,360,Mumbai Suburbs,2017-07-22,0.0692,Informal,7.44
LN102195,4099555,7.93,360,Mumbai Suburbs,2021-10-20,0.0609,Informal,7.3
LN102196,19458857,7.46,360,South Mumbai,2019-01-25,0.0699,Formal,6.2
LN102197,14650521,6.96,180,Mumbai Suburbs,2016-07-01,0.0815,Formal,4.16
LN102198,18293625,9.37,240,Navi Mumbai,2021-09-09,0.0334,Formal,4.67
LN102199,18443381,9.99,180,Mumbai Suburbs,2015-08-29,0.0333,Formal,5.52
LN102200,16231184,7.65,360,South Mumbai,2017-03-17,0.0665,Informal,7.36
LN102201,14825997,7.84,240,South Mumbai,2019-08-22,0.0889,Formal,4.33
LN102202,4710388,8.66,300,Navi Mumbai,2019-07-13,0.0525,Formal,6.77
LN102203,4235192,9.01,300,Mumbai Suburbs,2015-04-11,0.1031,Formal,4.67
LN102204,2935090,7.87,360,South Mumbai,2021-06-04,0.051,Formal,5.78
LN102205,4937270,9.67,240,South Mumbai,2018-12-25,0.0387,Formal,6.68
LN102206,7739013,8.46,360,Navi Mumbai,2016-04-01,0.0736,Formal,6.42
LN102207,8089975,8.08,180,Navi Mumbai,2019-08-22,0.0436,Formal,6.72
LN102208,9805586,8.76,180,South Mumbai,2018-07-22,0.044,Formal,6.85
LN102209,18810532,9.83,240,Mumbai Suburbs,2019-06-15,0.0678,Formal,5.07
LN102210,5819075,9.28,360,Mumbai Suburbs,2017-12-30,0.088,Informal,5.27
LN102211,12009646,6.64,360,Mumbai Suburbs,2019-01-04,0.0691,Informal,6.86
LN102212,15165372,7.66,300,Navi Mumbai,2017-01-17,0.0632,Formal,4.14
LN102213,12768963,8.15,240,Mumbai Suburbs,2022-04-19,0.1177,Informal,5.8
LN102214,15263315,7.6,360,Mumbai Suburbs,2017-01-02,0.0809,Formal,7.22
LN102215,15531095,8.95,180,Mumbai Suburbs,2015-05-10,0.0498,Formal,7.1
LN102216,4868452,9.39,360,Navi Mumbai,2018-01-04,0.0931,Formal,6.82
LN102217,9074037,9.06,360,Mumbai Suburbs,2020-12-19,0.0528,Formal,4.08
LN102218,2312743,9.96,180,South Mumbai,2022-03-06,0.0781,Informal,7.11
LN102219,14822356,7.45,180,Mumbai Suburbs,2021-07-19,0.0762,Formal,7.19
LN102220,11315813,9.56,360,Navi Mumbai,2020-11-12,0.0601,Formal,6.32
LN102221,13123053,9.18,180,Mumbai Suburbs,2022-06-29,0.0383,Formal,5.05
LN102222,17881411,7.77,300,Mumbai Suburbs,2019-08-31,0.0592,Informal,5.71
LN102223,8008443,9.07,300,Mumbai Suburbs,2020-02-24,0.0458,Formal,6.67
LN102224,17705808,6.86,300,South Mumbai,2022-07-11,0.0679,Formal,6.85
LN102225,10727094,9.26,180,South Mumbai,2016-02-02,0.0727,Informal,5.2
LN102226,19942467,8.36,180,South Mumbai,2020-07-26,0.0009,Formal,5.14
LN102227,10866460,7.52,180,Mumbai Suburbs,2021-04-16,0.0701,Informal,6.58
LN102228,8303693,8.8,240,Mumbai Suburbs,2015-01-01,0.1478,Informal,6.4
LN102229,11108631,8.75,180,Navi Mumbai,2019-05-16,0.0505,Formal,5.8
LN102230,12058916,7.23,300,Navi Mumbai,2016-03-21,0.0897,Formal,5.47
LN102231,8983439,6.61,300,Mumbai Suburbs,2020-03-08,0.0823,Informal,6.3
LN102232,9268541,8.02,300,Mumbai Suburbs,2016-07-01,0.0107,Formal,4.11
LN102233,10546263,8.49,240,South Mumbai,2020-02-07,0.0749,Formal,4.26
LN102234,2294929,9.57,360,South Mumbai,2019-10-28,0.0348,Informal,6.01
LN102235,3504594,9.75,300,South Mumbai,2016-09-03,0.0541,Formal,4.74
LN102236,19020510,8.35,240,Mumbai Suburbs,2016-10-12,0.0162,Formal,6.71
LN102237,8711634,9.14,360,South Mumbai,2016-02-21,0.0733,Informal,6.7
LN102238,16797566,8.04,240,South Mumbai,2021-08-12,0.0498,Formal,6.48
LN102239,3414802,9.11,240,Mumbai Suburbs,2017-11-30,0.1004,Informal,7.16
LN102240,17593301,7.22,360,Mumbai Suburbs,2021-10-03,0.0192,Formal,4.49
LN102241,1443031,7.8,180,Mumbai Suburbs,2017-11-14,0.0873,Informal,4.91
LN102242,17053323,8.72,180,Mumbai Suburbs,2021-12-23,0.0726,Formal,4.88
LN102243,16663645,6.56,300,South Mumbai,2015-09-06,0.0343,Formal,6.74
LN102244,8061183,9.03,360,South Mumbai,2015-07-07,0.0136,Formal,5.82
LN102245,12592111,9.42,300,South Mumbai,2020-11-16,0.0513,Formal,4.88
LN102246,1290998,7.9,240,South Mumbai,2022-07-14,0.0671,Formal,4.48
LN102247,5855920,8.07,180,Mumbai Suburbs,2019-01-27,0.028,Formal,7.13
LN102248,19605238,9.48,300,Mumbai Suburbs,2017-03-06,0.0315,Informal,6.42
LN102249,7367712,9.21,300,Mumbai Suburbs,2018-04-26,0.0897,Formal,5.85
LN102250,12437201,7.51,180,Mumbai Suburbs,2018-11-18,0.0366,Formal,7.38
LN102251,19187070,7.63,240,Navi Mumbai,2022-03-22,0.0774,Formal,6.97
LN102252,8997043,8.88,300,South Mumbai,2019-05-02,0.0966,Informal,4.62
LN102253,1181360,8.47,300,South Mumbai,2018-07-07,0.0359,Formal,5.78
LN102254,6532410,7.07,360,Mumbai Suburbs,2017-01-01,0.0225,Informal,5.7
LN102255,5138286,7.58,360,Mumbai Suburbs,2016-09-04,0.0862,Formal,6.96
LN102256,15713851,9.65,180,Mumbai Suburbs,2021-01-07,0.051,Formal,4.52
LN102257,12031669,8.91,180,Mumbai Suburbs,2019-09-24,0.0468,Formal,5.58
LN102258,9333100,9.95,240,South Mumbai,2021-01-21,0.1029,Formal,6.23
LN102259,7893728,9.18,240,Mumbai Suburbs,2017-05-14,0.052,Formal,7.31
LN102260,15451971,9.8,300,South Mumbai,2020-02-19,0.0683,Informal,7.15
LN102261,18089171,7.26,360,Mumbai Suburbs,2015-01-22,0.0117,Formal,5.87
LN102262,19904815,9.2,240,Navi Mumbai,2016-05-15,0.0577,Formal,6.12
LN102263,5933594,6.57,300,South Mumbai,2019-12-13,0.0336,Formal,6.98
LN102264,16697605,8.85,300,South Mumbai,2017-08-12,0.0448,Formal,6.61
LN102265,17599117,8.14,180,South Mumbai,2019-06-13,0.043,Formal,7.08
LN102266,5382794,7.71,360,South Mumbai,2020-09-20,0.099,Formal,7.14
LN102267,7699144,9.52,300,Mumbai Suburbs,2017-10-17,0.0401,Formal,6.91
LN102268,8867791,9.49,180,Mumbai Suburbs,2022-10-07,0.044,Formal,4.03
LN102269,14099507,6.58,300,Navi Mumbai,2015-04-10,0.106,Formal,5.09
LN102270,13285500,8.63,360,Mumbai Suburbs,2020-04-09,0.0493,Formal,5.41
LN102271,14246601,7.79,300,South Mumbai,2021-05-11,0.0414,Formal,6.37
LN102272,6289730,7.95,300,South Mumbai,2022-01-03,0.093,Formal,5.07
LN102273,12850700,9.41,240,South Mumbai,2015-06-29,0.0605,Formal,5.13
LN102274,4239536,7.58,240,South Mumbai,2015-12-08,0.0626,Formal,5.4
LN102275,16341821,9.8,180,Mumbai Suburbs,2021-02-20,0.069,Formal,7.34
LN102276,3326133,7.13,300,South Mumbai,2020-10-06,0.1002,Formal,5.53
LN102277,11128069,8.82,180,Navi Mumbai,2020-12-31,0.029,Informal,4.49
LN102278,11538832,8.85,360,Mumbai Suburbs,2021-11-14,0.0943,Formal,4.02
LN102279,8948140,7.38,180,Mumbai Suburbs,2019-04-20,0.0152,Formal,4.83
LN102280,6720626,7.64,300,Mumbai Suburbs,2022-05-09,0.0355,Formal,7.29
LN102281,14654772,9.42,240,Mumbai Suburbs,2018-03-14,0.0331,Formal,7.34
LN102282,7221714,9.17,240,Mumbai Suburbs,2016-01-09,0.0558,Formal,5.85
LN102283,7374825,7.65,180,Mumbai Suburbs,2017-10-29,0.0375,Formal,6.26
LN102284,6005858,8.37,240,South Mumbai,2017-11-24,0.0981,Formal,6.79
LN102285,9221252,6.72,300,Navi Mumbai,2018-12-23,0.0756,Informal,4.2
LN102286,4415871,7.23,300,South Mumbai,2019-10-10,0.0596,Formal,5.31
LN102287,19655187,8.2,360,Mumbai Suburbs,2016-04-01,0.0337,Formal,6.25
LN102288,13429667,6.8,240,Mumbai Suburbs,2021-08-11,0.102,Formal,7.14
LN102289,3866757,9.45,240,South Mumbai,2017-02-17,0.063,Formal,6.54
LN102290,11636547,9.01,360,South Mumbai,2017-02-22,0.0525,Informal,5.23
LN102291,13743293,9.8,180,South Mumbai,2017-11-21,0.0559,Formal,7.18
LN102292,6913318,8.93,360,Mumbai Suburbs,2015-03-29,0.0533,Formal,6.33
LN102293,19355185,9.79,240,Mumbai Suburbs,2019-12-06,0.0854,Informal,6.91
LN102294,14487010,8.44,180,Mumbai Suburbs,2019-03-18,0.0939,Formal,5.35
LN102295,13651832,8.6,300,Mumbai Suburbs,2022-02-03,0.0322,Informal,4.01
LN102296,12135784,9.92,300,South Mumbai,2019-12-07,0.0404,Formal,4.58
LN102297,12416757,8.75,360,Mumbai Suburbs,2021-03-27,0.0419,Formal,7.25
LN102298,4651387,6.61,300,Mumbai Suburbs,2018-08-12,0.0696,Formal,4.12
LN102299,11916027,9.03,240,Mumbai Suburbs,2019-12-13,0.0899,Formal,6.09
LN102300,2711672,9.67,360,Mumbai Suburbs,2015-10-24,0.0188,Formal,5.43
LN102301,6905950,9.28,240,Mumbai Suburbs,2016-04-27,0.0286,Informal,5.5
LN102302,4212883,8.54,240,South Mumbai,2018-11-11,0.0497,Formal,5.4
LN102303,4028631,8.85,180,Mumbai Suburbs,2021-08-07,0.076,Formal,4.24
LN102304,15218200,9.97,180,South Mumbai,2022-01-08,0.0318,Formal,4.43
LN102305,15987811,6.82,180,Mumbai Suburbs,2018-11-01,0.0484,Formal,4.22
LN102306,7423959,8.84,300,South Mumbai,2018-06-14,0.0384,Formal,4.19
LN102307,11167147,7.49,180,Navi Mumbai,2021-08-08,0.0827,Formal,4.3
LN102308,5024733,8.74,240,Mumbai Suburbs,2022-08-01,0.0567,Formal,6.44
LN102309,17721115,8.63,360,Mumbai Suburbs,2016-12-26,0.0381,Informal,4.4
LN102310,10802630,7.04,360,Mumbai Suburbs,2019-03-09,0.0247,Formal,4.92
LN102311,10340854,7.22,240,Navi Mumbai,2021-12-26,0.0481,Informal,6.3
LN102312,1019675,8.68,300,Mumbai Suburbs,2022-07-26,0.0521,Formal,4.39
LN102313,18264015,6.95,360,South Mumbai,2015-05-24,0.0854,Formal,7.19
LN102314,7810805,7.43,240,Navi Mumbai,2019-01-22,0.0905,Formal,5.67
LN102315,5464344,9.42,240,Mumbai Suburbs,2019-12-23,0.0245,Informal,7.37
LN102316,15057676,7.64,240,Mumbai Suburbs,2021-06-16,0.0895,Formal,4.67
LN102317,11797637,8.21,360,Navi Mumbai,2021-06-14,0.0814,Formal,4.11
LN102318,13310059,9.79,360,South Mumbai,2018-08-19,0.0441,Formal,6.07
LN102319,1566088,7.3,180,South Mumbai,2019-06-21,0.0827,Formal,5.15
LN102320,14727532,7.86,180,Mumbai Suburbs,2015-05-19,0.0362,Informal,6
LN102321,7558947,8.62,240,Mumbai Suburbs,2017-11-08,0.0722,Formal,5.66
LN102322,11151607,9.14,240,Mumbai Suburbs,2022-05-20,0.1328,Formal,5.6
LN102323,1658003,9.66,240,Mumbai Suburbs,2016-05-28,0.0669,Formal,6.98
LN102324,11788689,9.7,240,Mumbai Suburbs,2021-08-04,0.0497,Formal,4.67
LN102325,1805113,9.22,360,Mumbai Suburbs,2018-02-12,0.0206,Informal,5.75
LN102326,10322004,7.3,180,Navi Mumbai,2018-11-28,0.0625,Informal,5.46
LN102327,6028035,6.59,300,South Mumbai,2017-09-26,0.0899,Formal,6.36
LN102328,12551409,7.84,240,Mumbai Suburbs,2017-02-15,0.0387,Formal,4.18
LN102329,16433222,7,180,Mumbai Suburbs,2018-10-17,0.0762,Formal,5.85
LN102330,3092101,8.99,240,Mumbai Suburbs,2019-06-23,0.0521,Formal,5.67
LN102331,6995134,8.81,360,Mumbai Suburbs,2019-07-23,0.048,Formal,7.41
LN102332,11347918,6.65,300,South Mumbai,2018-09-11,0.0747,Formal,6.65
LN102333,7208714,9.43,180,Mumbai Suburbs,2022-06-13,0.0032,Formal,4.54
LN102334,11552467,7.37,180,Mumbai Suburbs,2021-01-28,0.0543,Informal,5.78
LN102335,13834263,8.01,300,Mumbai Suburbs,2016-09-02,0.0896,Formal,6.74
LN102336,13124052,8.84,360,Mumbai Suburbs,2017-11-23,0.0545,Formal,5.84
LN102337,11072959,8,300,Mumbai Suburbs,2015-11-15,0.0602,Informal,5.25
LN102338,19289976,8.04,180,Mumbai Suburbs,2021-05-19,0.056,Formal,5.32
LN102339,10851044,6.73,300,Mumbai Suburbs,2020-03-05,0.1174,Informal,5.28
LN102340,13834836,7.91,360,Mumbai Suburbs,2019-11-24,0.0715,Formal,4.07
LN102341,19640452,9.18,360,Mumbai Suburbs,2022-09-27,0.0217,Informal,6.56
LN102342,12962073,9.7,240,Mumbai Suburbs,2018-10-01,0.034,Informal,6.14
LN102343,16851428,7.95,300,South Mumbai,2021-03-04,0.0628,Formal,4.94
LN102344,13155863,7.98,300,South Mumbai,2016-10-05,0.0977,Formal,6.21
LN102345,10988400,8.96,180,Navi Mumbai,2015-01-09,0.0798,Formal,5.08
LN102346,13863378,9.8,360,Mumbai Suburbs,2019-02-20,0.0898,Formal,4.85
LN102347,18228146,7.43,300,Mumbai Suburbs,2020-10-06,0.0261,Formal,6.59
